GenNum,BusNum,BusNumExt,PlantCode,Lon,FuelType,GenId,Lat,GenBusDistance
1861,327,463,59633,-119.9475,Solar Photovoltaic,KS,36.050833,5.271459249
1862,277,404,59638,-119.905833,Solar Photovoltaic,CLH,35.726667,4.33166631
1863,2077,2727,59651,-118.196111,Solar Photovoltaic,W4161,34.071389,2.006633199
1864,303,437,59661,-118.38,Batteries,TSP1,35.123333,0.056246889
1865,619,836,59687,-120.653625,Solar Photovoltaic,NDP1,37.05758,1.772255008
1866,583,791,59703,-122.568158,Solar Photovoltaic,1,38.129759,2.35118406
1867,183,273,59722,-116.0139,Solar Photovoltaic,SEV1,33.1125,3.589227606
1868,183,273,59723,-116.0059,Solar Photovoltaic,SEV2,33.1101,3.059899609
1869,457,638,59730,-117.93439,Solar Photovoltaic,SPV18,34.613602,3.175941215
1870,139,205,59738,-120.432139,Solar Photovoltaic,CSB,36.723806,2.416556059
1871,2034,2675,59739,-118.19333,Solar Photovoltaic,LWADB,34.780192,6.721067802
1872,2278,2968,59740,-118.282694,Solar Photovoltaic,SPVMW,35.022903,1.340873051
1873,1984,2620,59746,-120.218453,Solar Photovoltaic,1,36.13726,2.496025937
1874,1984,2620,59748,-120.224445,Solar Photovoltaic,1,36.137219,1.983846308
1875,8578,9974,59798,-118.252407,Solar Photovoltaic,W4172,33.792694,0.793764758
1876,7780,9160,59800,-117.245839,Other Natural Gas,AMZ00,34.088408,1.113138268
1877,2391,3157,59802,-121.949416,Other Natural Gas,MXM00,37.405689,1.448242172
1878,1612,2122,59803,-122.284003,Other Natural Gas,PXR00,37.83286,1.865771096
1879,2297,3005,59804,-117.551044,Other Natural Gas,SBK00,34.093684,0.616831803
1880,1824,2412,59805,-122.025747,Other Natural Gas,YAH00,37.415419,0.453519321
1881,2328,3044,59868,-118.432,Solar Photovoltaic,GEN01,34.819,4.488316104
1882,7623,9003,59872,-121.75,Solar Photovoltaic,UCD1,38.55,1.471421621
1883,1875,2477,59877,-117.455897,Other Waste Biomass,MB20,33.9617,0.28164861
1884,2278,2968,59878,-118.2879,Solar Photovoltaic,GEN01,35.0199,1.78726532
1885,2328,3044,59879,-118.38,Solar Photovoltaic,GEN01,34.862,5.047114992
1886,2417,3197,59900,-119.58542,Solar Photovoltaic,C3CA,36.15042,1.527240062
1887,8744,10140,59915,-120.667608,Solar Photovoltaic,ORCA,36.876847,1.577025423
1888,1018,1326,59916,-117.5341,Solar Photovoltaic,12307,34.03527,1.168580735
1889,479,664,59942,-118.0836,Solar Photovoltaic,ML1,34.6608,1.874935687
1890,260,381,59948,-118.989894,Solar Photovoltaic,BF111,35.317551,3.779746978
1891,1337,1742,59952,-121.979452,Landfill Gas,1,38.216973,6.240675603
1892,1337,1742,59952,-121.979452,Landfill Gas,2,38.216973,6.240675603
1893,1337,1742,59952,-121.979452,Landfill Gas,3,38.216973,6.240675603
1894,1337,1742,59952,-121.979452,Landfill Gas,4,38.216973,6.240675603
1895,1337,1742,59952,-121.979452,Landfill Gas,5,38.216973,6.240675603
1896,408,576,59961,-118.313573,Solar Photovoltaic,WABSB,34.73206,2.739946368
1897,408,576,59962,-118.31301,Solar Photovoltaic,NLR,34.719538,2.203493849
1898,408,576,59963,-118.30046,Solar Photovoltaic,CADRC,34.720499,1.086542251
1899,408,576,59964,-118.30425,Solar Photovoltaic,ELVSC,34.730263,1.953615793
1900,2328,3044,59976,-118.458466,Solar Photovoltaic,ASTR1,34.844226,2.702202348
1901,2328,3044,59977,-118.480204,Solar Photovoltaic,ASTR2,34.836649,4.815028921
1902,156,239,59978,-122.175583,Solar Photovoltaic,ECA22,39.69898,2.927575412
1903,1509,1972,59979,-121.86506,Solar Photovoltaic,GEN1,38.019671,0.556298792
1904,277,404,60007,-119.818712,Solar Photovoltaic,MORLS,35.731362,3.556029517
1905,457,638,60026,-117.94751,Solar Photovoltaic,PV1,34.600231,2.646528222
1906,2297,3005,60032,-117.544529,Solar Photovoltaic,RCHTR,34.097728,0.149076158
1907,1181,1529,60033,-120.404352,Solar Photovoltaic,GEN01,35.615573,10.00866817
1908,1181,1529,60034,-120.404352,Solar Photovoltaic,GEN01,35.615573,10.00866817
1909,783,1043,60035,-117.38514,Solar Photovoltaic,RPU1,33.97819,1.388912361
1910,1388,1819,60039,-121.130661,Solar Photovoltaic,FTRS,37.379919,1.114258478
1911,1510,1974,60043,-119.596,Solar Photovoltaic,GEN01,34.901,3.753848779
1912,1629,2142,60049,-121.640353,Onshore Wind Turbine,GE,37.713311,3.08186153
1913,1525,1993,60060,-117.207718,Solar Photovoltaic,SDIA2,32.729238,2.356812548
1914,1525,1993,60060,-117.207718,Solar Photovoltaic,SDIAA,32.729238,2.356812548
1915,1525,1993,60060,-117.207718,Solar Photovoltaic,SDIAB,32.729238,2.356812548
1916,318,453,60077,-120.15146,Solar Photovoltaic,AVCA,35.996324,3.690687755
1917,8843,10241,60078,-119.068414,Solar Photovoltaic,DU1CA,35.856278,2.204467059
1918,8843,10241,60079,-119.068069,Solar Photovoltaic,DU2CA,35.844167,1.553986826
1919,8843,10241,60080,-119.056992,Solar Photovoltaic,DU3CA,35.845378,2.560964284
1920,8843,10241,60081,-119.026992,Solar Photovoltaic,DU4CA,35.850403,5.320664333
1921,504,692,60085,-117.973571,Solar Photovoltaic,PV1,34.748894,1.633628553
1922,479,664,60086,-118.081152,Solar Photovoltaic,PV1,34.66072,1.999785356
1923,2328,3044,60091,-118.438547,Solar Photovoltaic,GEN01,34.824206,3.911644144
1924,8159,9543,60092,-114.73,Solar Photovoltaic,BLCK4,33.68,8.252967074
1925,8159,9543,60092,-114.73,Solar Photovoltaic,BLCK5,33.68,8.252967074
1926,8159,9543,60092,-114.73,Solar Photovoltaic,BLCK6,33.68,8.252967074
1927,8159,9543,60092,-114.73,Solar Photovoltaic,BLCK7,33.68,8.252967074
1928,8159,9543,60093,-114.742,Solar Photovoltaic,BLCK1,33.68,8.870317825
1929,8159,9543,60093,-114.742,Solar Photovoltaic,BLCK2,33.68,8.870317825
1930,8159,9543,60093,-114.742,Solar Photovoltaic,BLCK3,33.68,8.870317825
1931,129,186,60100,-119.419176,Wood/Wood Waste Biomass,G-1,36.571485,0.146832421
1932,701,944,60120,-117.8901,Other Natural Gas,MB-16,33.788,1.369224714
1933,323,459,60142,-119.798139,Solar Photovoltaic,LEPV1,36.257938,4.27519899
1934,386,552,60151,-118.050189,Solar Photovoltaic,BLDGF,33.914356,1.27400732
1935,386,552,60153,-118.050561,Solar Photovoltaic,BLDGG,33.912917,1.128046315
1936,386,552,60154,-118.041944,Solar Photovoltaic,BLDG1,33.912917,1.179969392
1937,2012,2652,60182,-117.517753,Solar Photovoltaic,DULLE,34.030119,0.469173755
1938,386,552,60183,-118.037564,Solar Photovoltaic,FSPRI,33.892614,1.46761028
1939,8314,9706,60185,-118.298166,Solar Photovoltaic,SOLV1,34.655694,3.544755396
1940,8314,9706,60186,-118.280722,Solar Photovoltaic,DSR1,34.655556,3.988980783
1941,8314,9706,60187,-118.311722,Solar Photovoltaic,DSR2,34.686944,1.024232675
1942,1627,2140,60193,-121.717,Solar Photovoltaic,GEN1,37.691,1.418163731
1943,1539,2014,60220,-121.95285,Other Waste Biomass,ZWED1,37.4325,0.297713051
1944,1539,2014,60220,-121.95285,Other Waste Biomass,ZWED2,37.4325,0.297713051
1945,1247,1618,60223,-121.781363,Other Natural Gas,EQXOO,37.241713,1.25366174
1946,2388,3154,60224,-121.963808,Other Natural Gas,NTL00,37.384745,0.385967549
1947,8567,9963,60231,-117.299593,Batteries,BA1,33.211095,3.2523083
1948,8567,9963,60231,-117.299593,Solar Photovoltaic,PV1,33.211095,3.2523083
1949,472,657,60233,-118.524989,Solar Photovoltaic,PV2,34.825267,5.977922531
1950,1717,2266,60237,-115.531694,Solar Photovoltaic,MSF2,33.162056,3.659216478
1951,236,347,60242,-119.243361,Solar Photovoltaic,SKI10,35.126111,4.869297741
1952,453,633,60255,-117.782246,Solar Photovoltaic,1,34.108618,2.3724289
1953,453,633,60255,-117.782246,Solar Photovoltaic,2,34.108618,2.3724289
1954,242,354,60277,-119.387258,Solar Photovoltaic,CASTR,35.211044,1.9306011
1955,8314,9706,60279,-118.28769,Solar Photovoltaic,ABSR,34.694839,1.42974689
1956,408,576,60280,-118.311006,Solar Photovoltaic,SUMSL,34.714703,2.046018056
1957,408,576,60281,-118.301417,Solar Photovoltaic,CADRB,34.705549,1.789106213
1958,408,576,60310,-118.2821,Solar Photovoltaic,GEN01,34.71647,0.650296868
1959,408,576,60311,-118.2739,Solar Photovoltaic,GEN01,34.71412,1.443006044
1960,1717,2266,60315,-115.544918,Solar Photovoltaic,MSF3,33.154761,3.269395495
1961,2328,3044,60324,-118.335211,Solar Photovoltaic,GEN01,34.826697,9.8193145
1962,1717,2266,60336,-115.572788,Solar Photovoltaic,MSF1,33.176627,0.676892713
1963,16,23,60385,-121.886944,Other Natural Gas,MB-18,37.719166,1.033781677
1964,472,657,60386,-118.497406,Solar Photovoltaic,PV1,34.821453,5.166717974
1965,210,317,60412,-117.9955,Solar Photovoltaic,MUN,36.2647,17.56691696
1966,2140,2802,60428,-122.344,Solar Photovoltaic,PV1,37.92,0.806818431
1967,319,454,60450,-119.566516,Solar Photovoltaic,PVCR,36.102307,1.150551853
1968,8314,9706,60474,-118.302649,Solar Photovoltaic,BSHRB,34.678305,1.041845242
1969,8314,9706,60475,-118.314087,Solar Photovoltaic,BSHRC,34.681338,1.416142072
1970,8314,9706,60481,-118.298089,Solar Photovoltaic,BSHRA,34.667817,2.201527972
1971,1557,2035,60491,-118.001652,Batteries,SB3BS,35.171153,4.365748264
1972,1557,2035,60491,-118.001652,Solar Photovoltaic,SB3SF,35.171153,4.365748264
1973,1545,2020,60509,-117.0226,Solar Photovoltaic,PV1,33.2503,2.214365973
1974,1087,1415,60516,-117.0588,Solar Photovoltaic,PV1,33.2704,3.156868369
1975,8159,9543,60558,-114.696182,Solar Photovoltaic,PV1,33.618678,1.109942563
1976,1053,1375,60565,-116.3496,Batteries,SES1,33.27011,0.1535628
1977,1053,1375,60565,-116.3496,Batteries,SES2,33.27011,0.1535628
1978,1101,1434,60566,-117.113599,Batteries,SES1,33.35651,0.153649087
1979,1101,1434,60566,-117.113599,Batteries,SES2,33.35651,0.153649087
1980,8304,9696,60568,-117.191622,Batteries,SES,32.95907,2.710027024
1981,1095,1426,60569,-117.050546,Batteries,SES,32.8115,3.445883645
1982,8816,10212,60570,-117.114274,Batteries,SES,33.124446,0.277333016
1983,2053,2698,60571,-117.197788,Landfill Gas,NCEP,32.877822,0.831936567
1984,2328,3044,60590,-118.386843,Solar Photovoltaic,RS1,34.839012,4.956215942
1985,2328,3044,60591,-118.386843,Solar Photovoltaic,RS1,34.839012,4.956215942
1986,1686,2229,60594,-118.28273,Onshore Wind Turbine,VYGR1,35.046061,0.168117112
1987,8056,9440,60661,-117.560934,Batteries,013A,34.006125,0.390060964
1988,8056,9440,60661,-117.560934,Batteries,013B,34.006125,0.390060964
1989,1983,2619,60678,-120.149,Solar Photovoltaic,SJ1A,36.527,1.983118261
1990,1983,2619,60678,-120.149,Solar Photovoltaic,SJ1B,36.527,1.983118261
1991,8116,9500,60744,-115.779317,Solar Photovoltaic,SESI2,32.79411,0.092368255
1992,8116,9500,60745,-115.773448,Solar Photovoltaic,SESI1,32.792038,0.50271542
1993,688,930,60760,-117.833,Batteries,PE101,33.691,0.565744885
1994,1860,2461,60790,-117.565802,Solar Photovoltaic,PV,34.038433,0.659538922
1995,781,1041,60824,-116.198885,Solar Photovoltaic,PV1,33.708661,1.134960674
1996,777,1037,60825,-115.974771,Solar Photovoltaic,CNS1,33.540124,5.271285421
1997,2132,2792,60844,-121.94777,Solar Photovoltaic,PV1,38.390756,1.980161836
1998,2132,2792,60844,-121.94777,Solar Photovoltaic,PV2,38.390756,1.980161836
1999,840,1111,60846,-121.397929,Solar Photovoltaic,PV1,38.601354,1.070072919
2000,885,1164,60861,-121.343,Solar Photovoltaic,PV1,38.565,0.200956963
2001,488,675,60869,-117.922819,Solar Photovoltaic,PB1,34.511889,0.425321087
2002,1708,2257,60914,-118.284733,Solar Photovoltaic,W5328,33.766067,1.860357294
2003,320,455,60918,-119.681495,Other Waste Biomass,3,36.18519,5.144453276
2004,8708,10104,60960,-118.4298,Other Waste Biomass,CTG1,33.9254,0.785344653
2005,8708,10104,60960,-118.4298,Other Waste Biomass,CTG2,33.9254,0.785344653
2006,8708,10104,60960,-118.4298,Other Waste Biomass,STG1,33.9254,0.785344653
2007,342,483,60974,-118.283684,Batteries,2BESS,34.162327,0.06301293
2008,8205,9589,60975,-120.138472,Solar Photovoltaic,WS532,36.376889,2.786125604
2009,2044,2688,60978,-117.8887,Solar Photovoltaic,PV1,33.87912,0.124975201
2010,2044,2688,60979,-117.8887,Solar Photovoltaic,PV1,33.87912,0.124975201
2011,8205,9589,60981,-120.134486,Solar Photovoltaic,WS526,36.381775,2.274565357
2012,1525,1993,60984,-117.205083,Solar Photovoltaic,PV1,32.729444,2.197558552
2013,1062,1386,60995,-116.860713,Solar Photovoltaic,1,33.018486,0.725515969
2014,947,1234,61006,-121.586514,Solar Photovoltaic,SCAIR,38.690186,0.789229686
2015,1605,2113,61013,-122.377202,Solar Photovoltaic,MCES1,37.945296,0.332966014
2016,2316,3026,61027,-121.3383,Natural Gas Fired Combustion Turbine,PESCT,37.9418,0.062714627
2017,450,630,61066,-118.221,Onshore Wind Turbine,WTG1,34.691,0.685903047
2018,8736,10132,61107,-116.988781,Batteries,VRF,32.682506,0.716389024
2019,1149,1488,61115,-121.216191,Solar Photovoltaic,MANT1,37.84013,4.296941553
2020,1422,1861,61116,-119.344408,Solar Photovoltaic,DELA1,35.761217,4.049407981
2021,241,353,61117,-118.981522,Solar Photovoltaic,BAKE1,35.324982,3.536918193
2022,241,353,61118,-118.993119,Solar Photovoltaic,BIND1,35.330032,3.456311511
2023,911,1192,61152,-121.162623,Solar Photovoltaic,PV1,38.645961,0.362250529
2024,2314,3024,61153,-121.94453,Other Natural Gas,AT057,37.417638,1.314887731
2025,1881,2484,61154,-117.916893,Other Natural Gas,AT058,33.836439,0.785492798
2026,959,1247,61209,-121.46369,Solar Photovoltaic,PV1,38.448604,0.289652213
2027,457,638,61215,-117.931,Solar Photovoltaic,GBWXC,34.597,4.077095331
2028,479,664,61216,-118.08215,Solar Photovoltaic,GBWXD,34.654976,1.482180582
2029,2319,3030,61222,-121.630163,Onshore Wind Turbine,1,37.769189,0.964594034
2030,1708,2257,61249,-118.288925,Solar Photovoltaic,W5531,33.766067,2.238493081
2031,2082,2732,61250,-118.2587,Solar Photovoltaic,USPS1,33.977922,1.02063105
2032,408,576,61264,-118.309153,Solar Photovoltaic,ANTX2,34.744977,3.523805008
2033,408,576,61265,-118.304071,Solar Photovoltaic,ADSR3,34.736859,2.512759111
2034,1708,2257,61319,-118.280032,Solar Photovoltaic,W4885,33.727977,4.877929585
2035,492,679,61339,-117.989541,Solar Photovoltaic,GBWXB,34.688042,1.866741094
2036,1708,2257,61348,-118.288925,Solar Photovoltaic,W5691,33.764227,2.288045821
2037,1708,2257,61349,-118.284733,Solar Photovoltaic,W5694,33.764227,1.919687054
2038,208,314,61418,-115.62779,Solar Photovoltaic,VAL1,33.04358,1.021639919
2039,457,638,61419,-117.936594,Solar Photovoltaic,OTP,34.615622,2.961733029
2040,604,816,61420,-120.878081,Solar Photovoltaic,MRCD1,36.989475,2.821685784
2041,577,781,61421,-120.167021,Solar Photovoltaic,MDRA1,37.056468,4.680900705
2042,635,862,61442,-121.382,Onshore Wind Turbine,WTG1,36.464,0.882684438
2043,639,870,61443,-121.454,Onshore Wind Turbine,WTG1,36.504,0.834524076
2044,635,862,61444,-121.371,Onshore Wind Turbine,WTG1,36.474,1.846715715
2045,472,657,61445,-118.563578,Solar Photovoltaic,PV1,34.832786,8.563174169
2046,1849,2442,61463,-120.509982,Solar Photovoltaic,VBERG,34.749708,2.139462999
2047,1261,1637,61474,-121.891622,Petroleum Liquids,G-1,37.334151,1.157769818
2048,1261,1637,61474,-121.891622,Petroleum Liquids,G-2,37.334151,1.157769818
2049,1261,1637,61474,-121.891622,Petroleum Liquids,G-3,37.334151,1.157769818
2050,1261,1637,61474,-121.891622,Petroleum Liquids,G-4,37.334151,1.157769818
2051,1257,1632,61475,-121.916248,Petroleum Liquids,G-1,37.405727,0.944354499
2052,1257,1632,61475,-121.916248,Petroleum Liquids,G-2,37.405727,0.944354499
2053,1257,1632,61475,-121.916248,Petroleum Liquids,G-3,37.405727,0.944354499
2054,1257,1632,61475,-121.916248,Petroleum Liquids,G-4,37.405727,0.944354499
2055,1257,1632,61475,-121.916248,Petroleum Liquids,G-5,37.405727,0.944354499
2056,246,359,61501,-119.432866,Other Waste Biomass,GEN1,35.472113,3.539078937
2057,259,380,61502,-119.202974,Other Waste Biomass,GEN1,35.21426,9.315392549
2058,259,380,61503,-119.116384,Other Waste Biomass,GEN1,35.17306,4.183731245
2059,1684,2226,61582,-118.268616,Onshore Wind Turbine,VYGR2,35.073377,1.63122231
2060,1684,2226,61583,-118.264734,Onshore Wind Turbine,VYGR3,35.060768,0.522609563
2061,1684,2226,61584,-118.2497,Onshore Wind Turbine,VYGR4,35.077872,2.812192608
2062,1708,2257,61593,-118.286558,Solar Photovoltaic,W5791,33.763012,2.125337527
2063,1708,2257,61594,-118.288214,Solar Photovoltaic,W5792,33.762421,2.291874051
2064,1183,1531,61607,-120.691,Solar Photovoltaic,CPOLY,35.32,0.195536596
2065,1665,2203,61620,-119.55756,Solar Photovoltaic,CORSP,36.06502,1.161678885
2066,1937,2558,61621,-119.40366,Solar Photovoltaic,WASCO,35.60053,0.070773183
2067,7911,9291,61628,-117.234157,Solar Photovoltaic,KILRO,32.936137,2.391447772
2068,1088,1417,61661,-117.253852,Batteries,VISTA,33.203977,0.294116302
2069,201,305,61682,-115.857336,Solar Photovoltaic,USG1,32.79278,0.112578732
2070,201,305,61683,-115.863214,Solar Photovoltaic,USG2,32.790403,0.530819671
2071,2371,3131,61698,-121.16,Solar Photovoltaic,FOLSM,38.687,0.715285464
2072,348,509,61718,-118.451355,Solar Photovoltaic,APLEX,34.189857,3.294933279
2073,7705,9085,61721,-117.646846,Batteries,WLA01,33.669266,0.484038889
2074,8047,9431,61722,-117.852086,Batteries,IRV01,33.713489,0.053542497
2075,8047,9431,61722,-117.852086,Batteries,IRV1W,33.713489,0.053542497
2076,7842,9222,61723,-117.768222,Batteries,IRV06,33.665246,0.042276476
2077,7842,9222,61723,-117.768222,Batteries,IRV2W,33.665246,0.042276476
2078,205,310,61750,-115.619,Solar Photovoltaic,WICA,32.676,8.706326536
2079,270,394,61754,-118.602184,Natural Gas Internal Combustion Engine,1,35.096709,3.471244503
2080,270,394,61754,-118.602184,Natural Gas Internal Combustion Engine,2,35.096709,3.471244503
2081,7653,9033,61791,-122.542866,Solar Photovoltaic,5001,38.216841,5.085481365
2082,1348,1762,61792,-122.663388,Solar Photovoltaic,5002,38.194599,4.999296002
2083,1002,1301,61824,-117.27326,Solar Photovoltaic,RPU2,34.11193,1.151102124
2084,805,1069,61834,-116.905874,Solar Photovoltaic,SCSP1,33.767061,3.653276696
2085,1113,1448,61843,-117.004884,Solar Photovoltaic,10276,32.586536,3.397498134
2086,2301,3009,61846,-119.375097,Other Waste Biomass,MM27,36.187138,3.641791713
2087,8549,9945,61894,-119.673088,Solar Photovoltaic,CR1,36.624512,3.38475272
2088,8549,9945,61894,-119.673088,Solar Photovoltaic,CR2,36.624512,3.38475272
2089,8549,9945,61894,-119.673088,Solar Photovoltaic,CR3,36.624512,3.38475272
2090,8549,9945,61894,-119.673088,Solar Photovoltaic,CR4,36.624512,3.38475272
2091,578,783,61989,-119.97138,Solar Photovoltaic,PV,36.916111,0.751824507
2092,1250,1625,61993,-121.593567,Batteries,GDCBA,37.003832,3.247857501
2093,1250,1625,61993,-121.593567,Solar Photovoltaic,GDCPV,37.003832,3.247857501
2094,408,576,62004,-118.280345,Solar Photovoltaic,SPRWY,34.723748,1.017347992
2095,2349,3077,62016,-117.33099,Solar Photovoltaic,UCRIV,33.97036,0.212053923
2096,1197,1551,62020,-122.16077,Solar Photovoltaic,STANF,37.43434,1.427602247
2097,394,561,62028,-118.11357,Solar Photovoltaic,CSULB,33.78104,0.577567505
2098,8462,9858,62052,-115.433783,Solar Photovoltaic,CIS1,33.191661,0.101122618
2099,504,692,62056,-117.972222,Solar Photovoltaic,LANC,34.743383,2.216597283
2100,2318,3028,62077,-121.074115,Solar Photovoltaic,PV1,38.650627,0.527595184
2101,1770,2344,62114,-121.385301,Solar Photovoltaic,ROSE,38.791779,0.16388345
2102,997,1293,62150,-117.570404,Solar Photovoltaic,SOLAR,34.148139,3.270635294
2103,237,348,62176,-119.611551,Natural Gas Fired Combustion Turbine,21Z,35.307555,0.860735859
2104,237,348,62176,-119.611551,Natural Gas Fired Combustion Turbine,PF,35.307555,0.860735859
2105,1093,1424,62242,-117.07775,Solar Photovoltaic,SBRC,32.63266,2.055834451
2106,1899,2510,62246,-121.723451,Solar Photovoltaic,TWSP,38.682746,3.208800436
2107,8329,9721,62274,-119.127496,Solar Photovoltaic,LHSSP,35.364408,3.235620557
2108,1940,2564,62275,-119.14888,Solar Photovoltaic,FHSSP,35.41824,3.663193542
2109,2094,2746,62286,-118.392921,Solar Photovoltaic,W7188,34.224041,0.429402461
2110,8548,9944,62287,-118.3055,Solar Photovoltaic,W7190,33.8482,0.206864785
2111,2328,3044,62288,-118.384341,Solar Photovoltaic,VAL01,34.90422,6.819823381
2112,343,487,62378,-118.429836,Solar Photovoltaic,VSCFW,34.277355,2.69198737
2113,320,455,62418,-119.681495,Other Waste Biomass,4,36.18519,5.144453276
2114,320,455,62419,-119.681495,Other Waste Biomass,4,36.18519,5.144453276
2115,355,518,62458,-118.15191,Other Natural Gas,RAT00,34.08145,1.121859651
2116,1265,1643,62459,-121.899969,Other Natural Gas,SMC01,37.378422,2.44359982
2117,372,537,62571,-118.43378,Other Natural Gas,DSY01,34.083387,3.545162068
2118,688,930,62573,-117.836821,Other Natural Gas,ATT56,33.684675,0.826984281
2119,348,509,62574,-118.448225,Other Natural Gas,ATT93,34.196324,3.589430624
2120,1256,1631,62575,-121.894109,Other Natural Gas,FLX01,37.417288,0.549137387
2121,2382,3148,62577,-122.006686,Other Natural Gas,AP11A,37.331666,1.044138023
2122,2382,3148,62577,-122.006686,Other Natural Gas,AP11B,37.331666,1.044138023
2123,2382,3148,62577,-122.006686,Other Natural Gas,AP11C,37.331666,1.044138023
2124,2382,3148,62577,-122.006686,Other Natural Gas,AP11D,37.331666,1.044138023
2125,19,27,62578,-122.150665,Solar Photovoltaic,SLPV1,37.711995,0.265857792
2126,1060,1383,62611,-117.035241,Solar Photovoltaic,HELIX,32.753281,1.511407418
2127,2130,2788,62649,-122.231965,Solar Photovoltaic,SFDK,38.132245,2.105322641
2128,1571,2050,62655,-120.262,Solar Photovoltaic,HLS,40.373,0.569618614
2129,1825,2413,62671,-122.05211,Other Natural Gas,EQX1A,37.415092,1.058892574
2130,1825,2413,62671,-122.05211,Other Natural Gas,EQX1B,37.415092,1.058892574
2131,2130,2788,62687,-122.214014,Solar Photovoltaic,RPNPA,38.160858,2.556865869
2132,2130,2788,62687,-122.214014,Solar Photovoltaic,RPNPB,38.160858,2.556865869
2133,2130,2788,62687,-122.214014,Solar Photovoltaic,RPNPC,38.160858,2.556865869
2134,8717,10113,62688,-121.738616,Solar Photovoltaic,MFARM,37.228736,0.564816512
2135,1244,1615,62690,-121.861079,Solar Photovoltaic,GFARM,37.269039,2.742845256
2136,2388,3154,62697,-121.96238,Other Natural Gas,NTL3A,37.38633,0.454447329
2137,2388,3154,62697,-121.96238,Other Natural Gas,NTL3B,37.38633,0.454447329
2138,1880,2483,62698,-117.84531,Other Natural Gas,KR059,33.85098,1.115538706
2139,1607,2115,62699,-121.77182,Other Natural Gas,KSR24,37.95169,1.216174388
2140,1541,2016,62700,-121.89419,Other Natural Gas,KSR23,37.69923,0.790892682
2141,8637,10033,62701,-122.27305,Other Natural Gas,KS18A,38.25477,0.891113933
2142,8637,10033,62701,-122.27305,Other Natural Gas,KS18B,38.25477,0.891113933
2143,1247,1618,62702,-121.78259,Other Natural Gas,EQ14A,37.24097,1.17439215
2144,1247,1618,62702,-121.78259,Other Natural Gas,EQ14B,37.24097,1.17439215
2145,1257,1632,62703,-121.88896,Other Natural Gas,EQ13A,37.38846,2.235699659
2146,1257,1632,62703,-121.88896,Other Natural Gas,EQ13B,37.38846,2.235699659
2147,546,744,62704,-118.38453,Other Natural Gas,EQX09,33.9212,0.098085743
2148,493,680,62705,-118.39463,Other Natural Gas,EQX08,33.92542,0.581940302
2149,1191,1543,62732,-122.148864,Solar Photovoltaic,SSPAI,37.411011,2.957208077
2150,2260,2945,62987,-116.999589,Solar Photovoltaic,GHSP,32.816542,2.381888713
2151,1557,2035,63054,-117.965748,Solar Photovoltaic,CALTR,35.141374,0.301234461
2152,242,354,63078,-119.39522,Solar Photovoltaic,EGCRK,35.214023,2.157185614
2153,2417,3197,63204,-119.566896,Solar Photovoltaic,HLS,36.140764,0.96343243
2154,8752,10148,63285,-118.23853,Natural Gas Fired Combustion Turbine,79G1,33.778655,0.648784032
2155,447,626,63303,-117.99608,Solar Photovoltaic,AISP,33.878585,2.02709971
2156,1810,2396,63361,-121.508945,Solar Photovoltaic,MIP2T,37.734761,2.435276994
2157,2183,2849,63363,-121.24891,Solar Photovoltaic,NBS,37.894817,1.525026454
2158,563,763,63376,-117.58281,Solar Photovoltaic,PPHS,34.57654,12.53717401
2159,7983,9365,63385,-118.510837,Solar Photovoltaic,CA135,34.433332,0.72171181
2160,1083,1411,63412,-117.151635,Batteries,SDZOO,32.739676,2.192802597
2161,1425,1864,63439,-119.374348,Other Natural Gas,CCFC1,36.18347,3.611191504
2162,1427,1866,63455,-119.400823,Solar Photovoltaic,INV1,36.353675,1.448667369
2163,1427,1866,63455,-119.400823,Solar Photovoltaic,INV2,36.353675,1.448667369
2164,650,882,63486,-121.636,Solar Photovoltaic,DA04,36.616,4.049491105
2165,1581,2065,63493,-120.123352,Solar Photovoltaic,SIAD,40.15006,4.038253282
2166,1557,2035,63516,-117.981,Solar Photovoltaic,CACTY,35.157,1.953989753
2167,2053,2698,63603,-117.19968,Other Natural Gas,ILM01,32.87302,1.320046752
2168,1247,1618,63604,-121.78532,Other Natural Gas,EXN02,37.237,1.204808037
2169,1334,1738,63605,-122.077759,Other Natural Gas,ATT35,38.236257,1.651256771
2170,348,509,63606,-118.456078,Other Natural Gas,ATT27,34.152191,3.718648631
2171,1247,1618,63607,-121.78532,Other Natural Gas,EXN01,37.23811,1.122129219
2172,678,919,63609,-117.85381,Batteries,ALRGN,33.67239,0.578338142
2173,702,946,63610,-117.68412,Batteries,BAKER,33.656528,0.81411075
2174,394,561,63611,-118.10796,Batteries,CSULB,33.78383,0.059861068
2175,679,920,63612,-117.89108,Batteries,DATS0,33.70731,0.950188574
2176,1958,2584,63613,-118.128919,Batteries,DOWNY,33.919368,0.209790678
2177,702,946,63614,-117.71377,Batteries,LAWRP,33.63778,2.711782548
2178,715,959,63616,-117.9409,Batteries,OCSD1,33.693129,0.545593386
2179,7842,9222,63617,-117.777312,Batteries,SOCCD,33.676445,1.544663326
2180,17,24,63630,-121.874678,Solar Photovoltaic,AVHS,37.662431,1.745125001
2181,1136,1474,63638,-121.53097,Other Natural Gas,CTC13,37.72201,1.567366568
2182,1422,1861,63651,-119.30875,Solar Photovoltaic,5812,35.780407,0.379458183
2183,2395,3162,63674,-118.241894,Solar Photovoltaic,DEDEA,34.013113,1.321851467
