Generator Number,Bus Number,PlantCode,Lon,FuelType,GenId,Lat,GenBusDistance
1344,1565,57714,-122.1094,Natural Gas Internal Combustion Engine,GEN1,37.4383,0.54798486
1345,1565,57714,-122.1094,Natural Gas Internal Combustion Engine,GEN2,37.4383,0.54798486
1346,1565,57714,-122.1094,Natural Gas Internal Combustion Engine,GEN3,37.4383,0.54798486
1347,1565,57714,-122.1094,Natural Gas Internal Combustion Engine,GEN4,37.4383,0.54798486
1348,10164,57715,-117.236908,Natural Gas Internal Combustion Engine,GEN1,33.143847,0.314564708
1349,10164,57715,-117.236908,Natural Gas Internal Combustion Engine,GEN2,33.143847,0.314564708
1350,2474,57722,-116.5625,Solar Photovoltaic,1,33.909722,0.892454312
1351,9907,57725,-121.855342,Onshore Wind Turbine,1,38.137488,2.423963244
1352,2025,57729,-117.119444,Hydroelectric Pumped Storage,1,33.058611,0.014782884
1353,2025,57729,-117.119444,Hydroelectric Pumped Storage,2,33.058611,0.014782884
1354,2502,57735,-117.234722,Other Waste Biomass,UCSD,32.877222,1.347057055
1355,2469,57743,-116.593333,Solar Photovoltaic,1,33.924167,1.189342324
1356,1203,57753,-121.431342,Solar Photovoltaic,PV1,38.338868,2.077384377
1357,3044,57757,-118.4325,Onshore Wind Turbine,1,34.891389,3.579179838
1358,2995,57764,-117.68137,Solar Photovoltaic,1,35.68771,6.86637124
1359,1448,57770,-117.067778,Other Waste Biomass,SBFC,32.543333,4.377932945
1360,56,57771,-121.73,Landfill Gas,1,39.674,8.066316491
1361,2971,57773,-114.651667,Solar Photovoltaic,1,33.661667,2.58627687
1362,2572,57774,-118.354722,Onshore Wind Turbine,WGNS,35.054167,0.733523136
1363,1135,57777,-121.181944,Solar Photovoltaic,DL1,38.468611,2.929584774
1364,3124,57778,-121.381101,Solar Photovoltaic,KAM1,38.365053,2.509695932
1365,1135,57779,-121.177778,Solar Photovoltaic,DIL2,38.466111,2.757005219
1366,3124,57780,-121.381101,Solar Photovoltaic,KAM2,38.365053,2.509695932
1367,1135,57781,-121.180278,Solar Photovoltaic,DIL3,38.461944,2.248020651
1368,3124,57782,-121.381101,Solar Photovoltaic,KAM3,38.365053,2.509695932
1369,1158,57783,-121.412777,Solar Photovoltaic,BRU1,38.3475,0.479814649
1370,1158,57784,-121.412777,Solar Photovoltaic,BRU2,38.3475,0.479814649
1371,1158,57785,-121.412777,Solar Photovoltaic,BRU3,38.3475,0.479814649
1372,1738,57791,-122.092778,Onshore Wind Turbine,WTG1,38.232222,0.560541668
1373,9182,57792,-117.529444,Onshore Wind Turbine,WTG1,34.084722,0.541647117
1374,552,57796,-118.053611,Solar Photovoltaic,1,33.914167,1.361231255
1375,552,57797,-118.052222,Solar Photovoltaic,1,33.911944,1.082851129
1376,1135,57806,-121.180278,Solar Photovoltaic,DIL4,38.461944,2.248020651
1377,895,57807,-122.275067,Other Natural Gas,COK01,38.190705,3.305726672
1378,2412,57808,-122.028056,Other Natural Gas,LOK00,37.413056,0.419451924
1379,9962,57809,-122.292778,Other Natural Gas,FRK00,37.5425,1.009714474
1380,1636,57811,-121.893056,Other Natural Gas,ADB00,37.330556,0.868313621
1381,1636,57811,-121.893056,Other Natural Gas,ADB01,37.330556,0.868313621
1382,1267,57816,-121.295819,Solar Photovoltaic,MCK1,38.302594,2.065618313
1383,1267,57817,-121.295819,Solar Photovoltaic,MCK2,38.302594,2.065618313
1384,1267,57818,-121.295819,Solar Photovoltaic,MCK3,38.302594,2.065618313
1385,1267,57819,-121.295819,Solar Photovoltaic,MCK4,38.302594,2.065618313
1386,1267,57820,-121.295819,Solar Photovoltaic,MCK5,38.302594,2.065618313
1387,1267,57821,-121.295819,Solar Photovoltaic,MCK6,38.302594,2.065618313
1388,1856,57827,-119.426388,Solar Photovoltaic,DSPV,36.538056,3.484926707
1389,679,57831,-117.971004,Solar Photovoltaic,1,34.65434,4.040873675
1390,2230,57833,-118.293188,Onshore Wind Turbine,AW06,35.030855,0.862320396
1391,427,57834,-118.211835,Onshore Wind Turbine,AW07,35.043411,2.622832462
1392,10054,57835,-118.234811,Onshore Wind Turbine,AW08,35.026683,4.237206543
1393,679,57836,-117.973103,Solar Photovoltaic,TSM,34.654347,4.051726346
1394,427,57837,-118.223333,Onshore Wind Turbine,AW09,35.026759,4.550182975
1395,10014,57840,-117.095277,Solar Photovoltaic,1,32.791667,2.771817282
1396,2584,57841,-118.124444,Solar Photovoltaic,1,33.921667,0.292290235
1397,1268,57849,-121.464676,Solar Photovoltaic,GASF1,38.282021,4.500504744
1398,1203,57850,-121.461264,Solar Photovoltaic,GASF2,38.28357,4.677241842
1399,2746,57854,-118.39028,Conventional Hydroelectric,1PT1,34.194444,3.148348371
1400,2746,57854,-118.39028,Conventional Hydroelectric,1PT2,34.194444,3.148348371
1401,2746,57854,-118.39028,Conventional Hydroelectric,1PT3,34.194444,3.148348371
1402,2746,57854,-118.39028,Conventional Hydroelectric,2T1,34.194444,3.148348371
1403,2746,57854,-118.39028,Conventional Hydroelectric,2T2,34.194444,3.148348371
1404,2746,57854,-118.39028,Conventional Hydroelectric,2T3,34.194444,3.148348371
1405,2746,57854,-118.39028,Conventional Hydroelectric,3T1,34.194444,3.148348371
1406,2746,57854,-118.39028,Conventional Hydroelectric,3T2,34.194444,3.148348371
1407,2502,57856,-117.238927,Solar Photovoltaic,SGU1,32.874379,1.848446264
1408,661,57860,-117.845603,Solar Photovoltaic,1,34.008661,0.91769525
1409,9460,57871,-118.224167,Solar Photovoltaic,1,34.026944,1.310163659
1410,455,57891,-119.650556,Solar Photovoltaic,1,36.163889,6.953904785
1411,195,57892,-120.114167,Solar Photovoltaic,1,36.176389,1.415850868
1412,328,57895,-119.038611,Solar Photovoltaic,ID4,35.402778,0.348815295
1413,9679,57900,-117.228056,Solar Photovoltaic,S48A,34.081111,0.990248315
1414,9679,57900,-117.228056,Solar Photovoltaic,S48B,34.081111,0.990248315
1415,9679,57900,-117.228056,Solar Photovoltaic,S48C,34.081111,0.990248315
1416,9679,57900,-117.228056,Solar Photovoltaic,S48D,34.081111,0.990248315
1417,9679,57900,-117.228056,Solar Photovoltaic,S48E,34.081111,0.990248315
1418,9679,57900,-117.228056,Solar Photovoltaic,S48F,34.081111,0.990248315
1419,9679,57900,-117.228056,Solar Photovoltaic,S48G,34.081111,0.990248315
1420,9679,57900,-117.228056,Solar Photovoltaic,S48H,34.081111,0.990248315
1421,9679,57900,-117.228056,Solar Photovoltaic,S48I,34.081111,0.990248315
1422,9679,57900,-117.228056,Solar Photovoltaic,S48J,34.081111,0.990248315
1423,9452,57901,-118.425,Natural Gas Fired Combined Cycle,5,33.910556,0.294501641
1424,9452,57901,-118.425,Natural Gas Fired Combined Cycle,6,33.910556,0.294501641
1425,9452,57901,-118.425,Natural Gas Fired Combined Cycle,7,33.910556,0.294501641
1426,9452,57901,-118.425,Natural Gas Fired Combined Cycle,8,33.910556,0.294501641
1427,1353,57904,-117.659059,Solar Photovoltaic,CHNO,33.965617,3.355847788
1428,1377,57913,-116.289722,Onshore Wind Turbine,1,32.663889,1.558287943
1429,289,57916,-115.568056,Natural Gas Steam Turbine,1,32.911111,0.098844733
1430,9234,57933,-121.47528,Solar Photovoltaic,1,38.516389,0.589853847
1431,1375,57959,-116.34805,Solar Photovoltaic,1,33.27055,0.037801038
1432,2968,57962,-118.241389,Onshore Wind Turbine,BT1,35.008333,4.636963651
1433,2067,57970,-121.644167,Solar Photovoltaic,SOL1,39.648056,1.032655519
1434,2399,57971,-122.3925,Other Waste Biomass,COGEN,37.739722,1.185683548
1435,2386,57978,-121.3875,Natural Gas Fired Combined Cycle,CT1,38.088056,0.06314277
1436,2386,57978,-121.3875,Natural Gas Fired Combined Cycle,ST1,38.088056,0.06314277
1437,1535,57982,-120.566944,Solar Photovoltaic,PV-1,35.670278,11.84682607
1438,1535,57982,-120.566944,Solar Photovoltaic,PV-2,35.670278,11.84682607
1439,2331,57988,-121.341944,Landfill Gas,GEN 5,38.838056,2.515974275
1440,2331,57988,-121.341944,Landfill Gas,GEN 6,38.838056,2.515974275
1441,2331,57988,-121.341944,Landfill Gas,GEN1,38.838056,2.515974275
1442,2331,57988,-121.341944,Landfill Gas,GEN2,38.838056,2.515974275
1443,2331,57988,-121.341944,Landfill Gas,GEN3,38.838056,2.515974275
1444,2331,57988,-121.341944,Landfill Gas,GEN4,38.838056,2.515974275
1445,2929,57993,-115.393889,Solar Photovoltaic,DSL1,33.823056,5.491179429
1446,2929,57993,-115.393889,Solar Photovoltaic,DSL10,33.823056,5.491179429
1447,2929,57993,-115.393889,Solar Photovoltaic,DSL11,33.823056,5.491179429
1448,2929,57993,-115.393889,Solar Photovoltaic,DSL2,33.823056,5.491179429
1449,2929,57993,-115.393889,Solar Photovoltaic,DSL3,33.823056,5.491179429
1450,2929,57993,-115.393889,Solar Photovoltaic,DSL4,33.823056,5.491179429
1451,2929,57993,-115.393889,Solar Photovoltaic,DSL5,33.823056,5.491179429
1452,2929,57993,-115.393889,Solar Photovoltaic,DSL6,33.823056,5.491179429
1453,2929,57993,-115.393889,Solar Photovoltaic,DSL7,33.823056,5.491179429
1454,2929,57993,-115.393889,Solar Photovoltaic,DSL8,33.823056,5.491179429
1455,2929,57993,-115.393889,Solar Photovoltaic,DSL9,33.823056,5.491179429
1456,1855,58002,-119.442778,Solar Photovoltaic,SPS,35.9025,6.885097585
1457,1855,58003,-119.435278,Solar Photovoltaic,SPS50,35.898333,7.487088703
1458,943,58007,-117.840233,Landfill Gas,G1,33.932022,1.210278871
1459,943,58007,-117.840233,Landfill Gas,G2,33.932022,1.210278871
1460,943,58007,-117.840233,Landfill Gas,G3,33.932022,1.210278871
1461,943,58007,-117.840233,Landfill Gas,G4,33.932022,1.210278871
1462,943,58007,-117.840233,Landfill Gas,G5,33.932022,1.210278871
1463,1776,58039,-120.995556,Solar Photovoltaic,1,37.734167,1.631718462
1464,220,58053,-119.72,Petroleum Liquids,IG#2,36.69,0.325945015
1465,220,58053,-119.72,Petroleum Liquids,OG#1,36.69,0.325945015
1466,220,58053,-119.72,Petroleum Liquids,OG#3,36.69,0.325945015
1467,543,58056,-117.938333,Other Waste Biomass,JEN1,34.121667,0.628682862
1468,543,58056,-117.938333,Other Waste Biomass,JEN2,34.121667,0.628682862
1469,543,58056,-117.938333,Solar Photovoltaic,PV,34.121667,0.628682862
1470,543,58056,-117.938333,Natural Gas Fired Combustion Turbine,T100,34.121667,0.628682862
1471,543,58056,-117.938333,Natural Gas Fired Combustion Turbine,T200,34.121667,0.628682862
1472,582,58058,-118.151389,Natural Gas Fired Combustion Turbine,1,33.9,0.6669592
1473,638,58073,-117.939444,Solar Photovoltaic,SEPV,34.618861,2.716319476
1474,445,58076,-117.9206,Solar Photovoltaic,1,34.9077,3.79922114
1475,445,58076,-117.9206,Solar Photovoltaic,2,34.9077,3.79922114
1476,445,58076,-117.9206,Solar Photovoltaic,3,34.9077,3.79922114
1477,961,58083,-117.893056,Natural Gas Fired Combined Cycle,GTG1,33.861667,0.086351378
1478,961,58083,-117.893056,Natural Gas Fired Combined Cycle,STG1,33.861667,0.086351378
1479,427,58085,-118.150556,Petroleum Liquids,CATR1,34.989722,7.859245987
1480,427,58085,-118.150556,Petroleum Liquids,CATR2,34.989722,7.859245987
1481,1192,58086,-121.172999,Solar Photovoltaic,1,38.645119,1.085434989
1482,1192,58086,-121.172999,Solar Photovoltaic,2,38.645119,1.085434989
1483,337,58100,-118.918333,Natural Gas Fired Combustion Turbine,5900,35.295556,2.738391715
1484,2448,58101,-117.307222,Onshore Wind Turbine,WTG1,34.561944,0.660672317
1485,2448,58101,-117.307222,Onshore Wind Turbine,WTG2,34.561944,0.660672317
1486,1737,58104,-121.818056,Onshore Wind Turbine,WTG1,38.42,2.89213241
1487,1841,58105,-122.193889,Onshore Wind Turbine,WTG1,40.111111,3.297609404
1488,1943,58112,-121.9325,Onshore Wind Turbine,WTG1,38.692778,4.032891157
1489,2481,58114,-116.749167,Onshore Wind Turbine,WTG1,33.914167,1.383365736
1490,2481,58114,-116.749167,Onshore Wind Turbine,WTG2,33.914167,1.383365736
1491,2481,58114,-116.749167,Onshore Wind Turbine,WTG3,33.914167,1.383365736
1492,168,58118,-119.7975,Solar Photovoltaic,JDS1,36.678611,4.546278365
1493,3127,58119,-121.398333,Solar Photovoltaic,DPSS,38.515,0.454591475
1494,1861,58122,-119.294469,Natural Gas Fired Combustion Turbine,GEN1,35.790864,1.651691822
1495,2584,58128,-118.128611,Landfill Gas,KRSO1,33.919167,0.21123631
1496,2584,58128,-118.128611,Landfill Gas,KRSO2,33.919167,0.21123631
1497,2584,58128,-118.128611,Landfill Gas,KRSO3,33.919167,0.21123631
1498,2584,58128,-118.128611,Landfill Gas,KRSO4,33.919167,0.21123631
1499,2584,58128,-118.128611,Landfill Gas,KRSO5,33.919167,0.21123631
1500,1314,58132,-117.608889,Other Waste Biomass,KSRO1,34.0325,1.692245388
1501,1314,58132,-117.608889,Other Waste Biomass,KSRO2,34.0325,1.692245388
1502,1314,58132,-117.608889,Other Waste Biomass,KSRO3,34.0325,1.692245388
1503,1314,58132,-117.608889,Other Waste Biomass,KSRO4,34.0325,1.692245388
1504,1314,58132,-117.608889,Other Waste Biomass,KSRO5,34.0325,1.692245388
1505,459,58148,-119.834167,Solar Photovoltaic,KS,36.226111,4.883974444
1506,576,58149,-118.304722,Solar Photovoltaic,TAHD,34.708889,1.758144588
1507,9676,58168,-117.163889,Natural Gas Fired Combustion Turbine,TURB1,34.063056,1.210705158
1508,9676,58168,-117.163889,Natural Gas Fired Combustion Turbine,TURB2,34.063056,1.210705158
1509,9676,58168,-117.163889,Natural Gas Fired Combustion Turbine,TURB3,34.063056,1.210705158
1510,2688,58169,-117.88656,Natural Gas Fired Combustion Turbine,1,33.880638,0.202695874
1511,2688,58169,-117.88656,Solar Photovoltaic,CPAC,33.880638,0.202695874
1512,2688,58169,-117.88656,Solar Photovoltaic,KHS,33.880638,0.202695874
1513,2688,58169,-117.88656,Solar Photovoltaic,NPS,33.880638,0.202695874
1514,2688,58169,-117.88656,Solar Photovoltaic,PS4,33.880638,0.202695874
1515,2688,58169,-117.88656,Solar Photovoltaic,SCPS,33.880638,0.202695874
1516,1356,58170,-117.098889,Solar Photovoltaic,GEN1,34.043056,2.1016797
1517,10217,58190,-120.618333,Natural Gas Fired Combustion Turbine,CG,35.184444,8.719748912
1518,3057,58198,-122.456747,Natural Gas Fired Combined Cycle,GTG1,37.762524,3.680427047
1519,3057,58198,-122.456747,Natural Gas Fired Combined Cycle,GTG2,37.762524,3.680427047
1520,3057,58198,-122.456747,Natural Gas Fired Combined Cycle,STG1,37.762524,3.680427047
1521,1976,58202,-117.47753,Solar Photovoltaic,VPS1,34.51231,5.690204336
1522,2368,58204,-121.694167,Solar Photovoltaic,INV3,38.500278,5.922231579
1523,9629,58206,-120.1325,Solar Photovoltaic,1,36.142222,0.668991117
1524,2393,58216,-121.2775,All Other,1,37.806944,0.220420155
1525,2368,58217,-121.694167,Solar Photovoltaic,INV4,38.500278,5.922231579
1526,2695,58223,-117.936389,Natural Gas Internal Combustion Engine,1,33.622778,1.295583695
1527,2695,58223,-117.936389,Natural Gas Internal Combustion Engine,2,33.622778,1.295583695
1528,2695,58223,-117.936389,Natural Gas Internal Combustion Engine,3,33.622778,1.295583695
1529,2983,58226,-116.683108,Solar Photovoltaic,1,34.853581,2.642412444
1530,1073,58232,-117.0175,Solar Photovoltaic,TAHQ,33.767222,2.757208035
1531,2474,58233,-116.555556,Onshore Wind Turbine,GEN1,33.908889,0.313122605
1532,1080,58244,-117.009722,Solar Photovoltaic,WEST,33.719722,1.553622669
1533,510,58248,-118.574722,Solar Photovoltaic,GEN1,34.183611,1.684206385
1534,487,58249,-118.483333,Solar Photovoltaic,GEN1,34.248889,3.553333483
1535,2791,58251,-122.218889,All Other,TG3,38.057222,0.990968185
1536,2791,58251,-122.218889,All Other,TG4,38.057222,0.990968185
1537,2759,58253,-118.36,Solar Photovoltaic,GEN1,34.075,1.66430858
1538,2759,58253,-118.36,Other Natural Gas,GEN2,34.075,1.66430858
1539,2759,58253,-118.36,Other Natural Gas,GEN3,34.075,1.66430858
1540,2759,58253,-118.36,Other Natural Gas,GEN4,34.075,1.66430858
1541,641,58258,-118.404167,Natural Gas Fired Combustion Turbine,GEN1,33.943889,1.344008231
1542,641,58258,-118.404167,Natural Gas Fired Combustion Turbine,GEN2,33.943889,1.344008231
1543,2972,58289,-114.571667,Solar Photovoltaic,VNPV,33.598889,2.356981503
1544,2972,58290,-114.571667,Solar Photovoltaic,VSPV,33.597222,2.469925406
1545,439,58296,-119.238056,Other Natural Gas,ROL6,35.739722,2.348047451
1546,439,58297,-119.236667,Other Natural Gas,ROL4,35.734167,1.717922566
1547,339,58298,-119.889722,Other Natural Gas,ROL3,35.653056,5.371729846
1548,2541,58299,-121.934167,Other Natural Gas,XLX,37.252778,2.844104435
1549,2903,58300,-118.315,Other Natural Gas,HON,33.838056,1.110765933
1550,2411,58301,-122.026944,Other Natural Gas,JPR,37.406944,0.515334694
1551,1980,58302,-117.286944,Other Natural Gas,LFT,33.137222,1.597106536
1552,861,58303,-121.623333,Other Natural Gas,TLR,36.6575,0.669361734
1553,9664,58304,-119.540278,Solar Photovoltaic,1,36.505278,4.212653568
1554,9664,58304,-119.540278,Solar Photovoltaic,2,36.505278,4.212653568
1555,9664,58304,-119.540278,Solar Photovoltaic,3,36.505278,4.212653568
1556,1888,58306,-119.128581,Solar Photovoltaic,1,36.2675,6.45733688
1557,1888,58306,-119.128581,Solar Photovoltaic,2,36.2675,6.45733688
1558,1888,58306,-119.128581,Solar Photovoltaic,3,36.2675,6.45733688
1559,1862,58307,-119.255,Solar Photovoltaic,1,36.3875,4.772978721
1560,1862,58307,-119.255,Solar Photovoltaic,2,36.3875,4.772978721
1561,1862,58307,-119.255,Solar Photovoltaic,3,36.3875,4.772978721
1562,1872,58308,-119.133889,Solar Photovoltaic,1,36.211944,3.851448672
1563,1872,58308,-119.133889,Solar Photovoltaic,3,36.211944,3.851448672
1564,1872,58308,-119.133889,Solar Photovoltaic,4,36.211944,3.851448672
1565,1879,58309,-119.039722,Solar Photovoltaic,1,36.102778,3.961429127
1566,1879,58309,-119.039722,Solar Photovoltaic,2,36.102778,3.961429127
1567,1879,58309,-119.039722,Solar Photovoltaic,5,36.102778,3.961429127
1568,2536,58320,-121.833611,Landfill Gas,362,38.314722,5.330524298
1569,9706,58354,-118.288056,Solar Photovoltaic,1,34.665556,2.695248834
1570,9706,58355,-118.286944,Solar Photovoltaic,1,34.665556,2.739871802
1571,1855,58366,-119.510833,Solar Photovoltaic,1,35.895,9.023503925
1572,65,58370,-121.684167,Solar Photovoltaic,GEN1,39.373333,0.551616081
1573,65,58371,-121.681667,Solar Photovoltaic,GEN1,39.373333,0.62025631
1574,1855,58373,-119.4625,Solar Photovoltaic,WRCA,35.871389,10.23985188
1575,3197,58374,-119.573333,Solar Photovoltaic,CSCA,36.138333,0.348572347
1576,90,58376,-121.747778,Solar Photovoltaic,1,38.001667,1.077992033
1577,10217,58379,-120.599444,Landfill Gas,W3998,35.186667,8.941253148
1578,3044,58388,-118.4036,Solar Photovoltaic,AVS1,34.8181,5.412159674
1579,3044,58388,-118.4036,Solar Photovoltaic,SS11,34.8181,5.412159674
1580,3044,58388,-118.4036,Solar Photovoltaic,SS12,34.8181,5.412159674
1581,3044,58388,-118.4036,Solar Photovoltaic,SS13,34.8181,5.412159674
1582,3044,58388,-118.4036,Solar Photovoltaic,SS14,34.8181,5.412159674
1583,3044,58388,-118.4036,Solar Photovoltaic,SS15,34.8181,5.412159674
1584,3044,58388,-118.4036,Solar Photovoltaic,SS16,34.8181,5.412159674
1585,3044,58389,-118.352778,Solar Photovoltaic,AVS2,34.848611,7.615326465
1586,3044,58389,-118.352778,Solar Photovoltaic,SS21,34.848611,7.615326465
1587,3044,58389,-118.352778,Solar Photovoltaic,SS22,34.848611,7.615326465
1588,3044,58389,-118.352778,Solar Photovoltaic,SS23,34.848611,7.615326465
1589,3044,58389,-118.352778,Solar Photovoltaic,SS24,34.848611,7.615326465
1590,3044,58389,-118.352778,Solar Photovoltaic,SS25,34.848611,7.615326465
1591,427,58394,-118.2,Onshore Wind Turbine,AW10,35.06,1.420177097
1592,2891,58395,-118.39,Onshore Wind Turbine,AW11,35.065,1.971760953
1593,870,58397,-121.408611,Landfill Gas,ENG1,36.534167,4.429028786
1594,1976,58418,-117.466667,Solar Photovoltaic,1,34.501111,6.210560214
1595,1976,58419,-117.471111,Solar Photovoltaic,1,34.497778,6.722574334
1596,10206,58429,-118.519188,Landfill Gas,1,34.335678,3.742063589
1597,10206,58429,-118.519188,Landfill Gas,2,34.335678,3.742063589
1598,10206,58429,-118.519188,Landfill Gas,3,34.335678,3.742063589
1599,10206,58429,-118.519188,Landfill Gas,4,34.335678,3.742063589
1600,10206,58429,-118.519188,Landfill Gas,5,34.335678,3.742063589
1601,9241,58430,-115.647778,Solar Photovoltaic,CSE1,32.686944,7.227058639
1602,9241,58430,-115.647778,Solar Photovoltaic,CSE2,32.686944,7.227058639
1603,9241,58430,-115.647778,Solar Photovoltaic,CSE3,32.686944,7.227058639
1604,9241,58430,-115.647778,Solar Photovoltaic,CSE4,32.686944,7.227058639
1605,9241,58430,-115.647778,Solar Photovoltaic,CSE5,32.686944,7.227058639
1606,9241,58430,-115.647778,Solar Photovoltaic,CSE6,32.686944,7.227058639
1607,1909,58432,-119.083056,Natural Gas Internal Combustion Engine,COG1,34.179722,3.027520193
1608,1909,58432,-119.083056,Natural Gas Internal Combustion Engine,COG2,34.179722,3.027520193
1609,1909,58432,-119.083056,Natural Gas Internal Combustion Engine,COG3,34.179722,3.027520193
1610,9202,58436,-120.929722,Landfill Gas,ENG1,38.029722,7.522747086
1611,9202,58436,-120.929722,Landfill Gas,ENG2,38.029722,7.522747086
1612,10204,58437,-121.185104,Landfill Gas,ENG1,37.883406,6.313035492
1613,10204,58437,-121.185104,Landfill Gas,ENG2,37.883406,6.313035492
1614,729,58440,-118.390833,Other Natural Gas,9560,34.145,2.925565346
1615,729,58440,-118.390833,Other Natural Gas,9580,34.145,2.925565346
1616,729,58440,-118.390833,Other Natural Gas,9581,34.145,2.925565346
1617,729,58440,-118.390833,Other Natural Gas,9583,34.145,2.925565346
1618,729,58440,-118.390833,Other Natural Gas,9585,34.145,2.925565346
1619,729,58440,-118.390833,Other Natural Gas,9587,34.145,2.925565346
1620,742,58445,-118.051111,Solar Photovoltaic,1,34.655,2.088188637
1621,742,58445,-118.051111,Solar Photovoltaic,2,34.655,2.088188637
1622,742,58446,-118.051944,Solar Photovoltaic,1,34.650556,1.682713896
1623,742,58447,-118.061111,Solar Photovoltaic,1,34.647778,0.901603933
1624,742,58447,-118.061111,Solar Photovoltaic,2,34.647778,0.901603933
1625,742,58447,-118.061111,Solar Photovoltaic,3,34.647778,0.901603933
1626,2647,58448,-117.154444,Solar Photovoltaic,1,34.509167,5.688320721
1627,716,58449,-118.163056,Solar Photovoltaic,1,34.643889,0.218235453
1628,716,58449,-118.163056,Solar Photovoltaic,2,34.643889,0.218235453
1629,716,58449,-118.163056,Solar Photovoltaic,3,34.643889,0.218235453
1630,742,58450,-118.061389,Solar Photovoltaic,1,34.668889,3.162974998
1631,742,58451,-118.0625,Solar Photovoltaic,1,34.695278,6.078322764
1632,576,58452,-118.274167,Solar Photovoltaic,1,34.708889,1.68884183
1633,763,58454,-117.642222,Solar Photovoltaic,1,34.600833,7.485766096
1634,763,58454,-117.642222,Solar Photovoltaic,2,34.600833,7.485766096
1635,9543,58462,-114.739722,Solar Photovoltaic,1,33.694722,10.12004376
1636,9543,58462,-114.739722,Solar Photovoltaic,BLK2,33.694722,10.12004376
1637,9543,58462,-114.739722,Solar Photovoltaic,BLK3,33.694722,10.12004376
1638,9543,58462,-114.739722,Solar Photovoltaic,BLK4,33.694722,10.12004376
1639,9543,58462,-114.739722,Solar Photovoltaic,BLK5,33.694722,10.12004376
1640,9543,58462,-114.739722,Solar Photovoltaic,BLK6,33.694722,10.12004376
1641,9543,58462,-114.739722,Solar Photovoltaic,BLK7,33.694722,10.12004376
1642,9543,58462,-114.739722,Solar Photovoltaic,BLK8,33.694722,10.12004376
1643,9241,58467,-115.726389,Solar Photovoltaic,CVS1,32.753333,4.060582905
1644,37,58472,-120.913611,Wood/Wood Waste Biomass,1,38.277778,0.071787266
1645,444,58498,-118.246944,Solar Photovoltaic,RONE,34.9,4.067378935
1646,444,58499,-118.238333,Solar Photovoltaic,RTWO,34.900278,4.003692487
1647,427,58500,-118.16451,Solar Photovoltaic,RIO,35.00745,5.549986063
1648,427,58502,-118.164167,Solar Photovoltaic,COL3,35.024722,3.832165998
1649,9723,58506,-114.918056,Solar Photovoltaic,937,33.568333,1.123850911
1650,10047,58508,-121.148889,Solar Photovoltaic,PV3,38.136389,2.310539005
1651,9773,58509,-120.68287,Solar Photovoltaic,PV4,35.55795,0.400220737
1652,10047,58510,-121.14122,Solar Photovoltaic,PV5,38.12139,1.739657443
1653,9723,58513,-114.918056,Solar Photovoltaic,937,33.565,1.059427111
1654,2474,58514,-116.53,Solar Photovoltaic,DHCA,33.923056,2.523926544
1655,778,58522,-120.046667,Solar Photovoltaic,1,36.941111,2.105991456
1656,9175,58525,-122.139717,Solar Photovoltaic,1,37.633526,2.241128573
1657,9175,58525,-122.139717,Other Waste Biomass,COGEN,37.633526,2.241128573
1658,2267,58527,-115.5325,Solar Photovoltaic,1,32.967222,0.246572648
1659,1061,58528,-116.5431,Solar Photovoltaic,WDT44,33.8906,1.210832827
1660,2929,58542,-115.3947,Solar Photovoltaic,DSL12,33.8055,5.230684973
1661,2929,58542,-115.3947,Solar Photovoltaic,DSL13,33.8055,5.230684973
1662,2929,58542,-115.3947,Solar Photovoltaic,DSL14,33.8055,5.230684973
1663,2929,58542,-115.3947,Solar Photovoltaic,DSL15,33.8055,5.230684973
1664,2929,58542,-115.3947,Solar Photovoltaic,DSL16,33.8055,5.230684973
1665,2929,58542,-115.3947,Solar Photovoltaic,DSL17,33.8055,5.230684973
1666,2929,58542,-115.3947,Solar Photovoltaic,DSL18,33.8055,5.230684973
1667,2929,58542,-115.3947,Solar Photovoltaic,DSL19,33.8055,5.230684973
1668,2929,58542,-115.3947,Solar Photovoltaic,DSL20,33.8055,5.230684973
1669,272,58545,-115.481944,Solar Photovoltaic,1,32.982778,3.888197762
1670,1899,58578,-120.528723,Solar Photovoltaic,SON1,37.889753,3.126557596
1671,1364,58581,-117.531111,Solar Photovoltaic,1,34.043889,0.769413679
1672,2461,58582,-117.596111,Solar Photovoltaic,1,34.05,2.654742527
1673,53,58585,-121.815278,Batteries,BESS,39.724167,0.764026102
1674,53,58585,-121.815278,Natural Gas Fired Combustion Turbine,COGN,39.724167,0.764026102
1675,53,58585,-121.815278,Solar Photovoltaic,SOLR,39.724167,0.764026102
1676,1322,58590,-116.234444,Solar Photovoltaic,1,34.157222,5.460677079
1677,1255,58593,-121.501389,Petroleum Liquids,BS1,38.573889,0.222444365
1678,1255,58593,-121.501389,Petroleum Liquids,EM1,38.573889,0.222444365
1679,1255,58593,-121.501389,Natural Gas Steam Turbine,STG,38.573889,0.222444365
1680,1468,58607,-122.394167,Natural Gas Internal Combustion Engine,1,37.793333,0.647822002
1681,1468,58607,-122.394167,Natural Gas Internal Combustion Engine,2,37.793333,0.647822002
1682,1468,58607,-122.394167,Natural Gas Internal Combustion Engine,3,37.793333,0.647822002
1683,1976,58609,-117.456944,Solar Photovoltaic,ISP1,34.553056,1.760247342
1684,2647,58610,-117.191111,Solar Photovoltaic,NSP1,34.551111,4.355235455
